userId,application,laptop,cpu,gpu,storage,ram,battery
34,F1 2019 - Enthusiast,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
34,F1 2019 - Enthusiast,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
35,F1 2019 - Value,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
35,F1 2019 - Value,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
35,F1 2019 - Value,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
35,F1 2019 - Value,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
35,F1 2019 - Value,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
35,F1 2019 - Value,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
35,F1 2019 - Value,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
35,F1 2019 - Value,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
36,Futuremark 3DMark 11,MSI GX60,A10-4600M,HD 7970M Enduro,1TB,8GB,86Wh
36,Futuremark 3DMark 11,Clevo P177SM (Eurocom X5),Core i7-4930MX,GTX 780M,120GB,32GB,87Wh
36,Futuremark 3DMark 11,Clevo W150HRQ (MYTHLOGIC),Core i7-2720QM,GT 555M DDR3 Optimus,120GB,8GB,62Wh
36,Futuremark 3DMark 11,AMD Trinity Prototype,A10-4600M,HD 7660G,120GB,4GB,56Wh
36,Futuremark 3DMark 11,Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
36,Futuremark 3DMark 11,Compal PBL21,Core i7-2630QM,GT 540M Optimus,128GB,8GB,58Wh
36,Futuremark 3DMark 11,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
36,Futuremark 3DMark 11,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB,4GB,37Wh
36,Futuremark 3DMark 11,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB,4GB,42Wh
36,Futuremark 3DMark 11,MSI GE40,Core i7-4702MQ,GTX 760M,128GB,8GB,65Wh
36,Futuremark 3DMark 11,Clevo X7200 (6970M CF),Core i7-990X,HD 6970M CF,256GB,12GB,71Wh
36,Futuremark 3DMark 11,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
36,Futuremark 3DMark 11,ASUS G74SX-A2,Core i7-2630QM,GTX 560M,160GB,16GB,74Wh
36,Futuremark 3DMark 11,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
36,Futuremark 3DMark 11,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB,4GB,45Wh
36,Futuremark 3DMark 11,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB,4GB,52Wh
36,Futuremark 3DMark 11,MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB,12GB,87Wh
36,Futuremark 3DMark 11,MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB,8GB,49Wh
36,Futuremark 3DMark 11,Acer Aspire V7-482PG-9884,Core i7-4500U,GT 750M 4GB DDR3 + HD 4400,1TB,12GB,53Wh
36,Futuremark 3DMark 11,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
36,Futuremark 3DMark 11,ASUS N56VM SSD,Core i7-3720QM,HD 4000,240GB,8GB,56Wh
36,Futuremark 3DMark 11,ASUS Zenbook Prime UX31A-DB71,Core i7-3517U,HD4000,240GB,4GB,50Wh
36,Futuremark 3DMark 11,Intel Ivy Bridge PUB-RD Ultrabook,Core i5-3427U,HD 4000,240GB,4GB,47Wh
36,Futuremark 3DMark 11,AMD Llano CrossFire (HD 6690G2),A8-3500M,6620G+6630M,250GB,4GB,58Wh
36,Futuremark 3DMark 11,AMD Llano A8 + dGPU,A8-3500M,6630M,250GB,4GB,58Wh
36,Futuremark 3DMark 11,AMD Llano A8 APU,A8-3500M,6620G,250GB,4GB,58Wh
36,Futuremark 3DMark 11,MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
36,Futuremark 3DMark 11,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
36,Futuremark 3DMark 11,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
36,Futuremark 3DMark 11,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
36,Futuremark 3DMark 11,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
36,Futuremark 3DMark 11,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
36,Futuremark 3DMark 11,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
36,Futuremark 3DMark 11,Alienware 17,Core i7-4800MQ,GTX 780M,256GB,16GB,87Wh
36,Futuremark 3DMark 11,Clevo P170EM GTX 680M (306.97),Core i7-3720QM,HD4000/GTX680M,256GB,8GB,77Wh
36,Futuremark 3DMark 11,Clevo P170EM HD 7970M,Core i7-3720QM,HD4000/HD7970M,256GB,8GB,77Wh
36,Futuremark 3DMark 11,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB,8GB,70Wh
36,Futuremark 3DMark 11,HP EliteBook 8760w,Core i7-2820QM,Quadro 5010M,256GB,16GB,83Wh
36,Futuremark 3DMark 11,Acer TimelineU M3-581TG-9326,Core i7-2637M,GT 640M,256GB,4GB,55Wh
36,Futuremark 3DMark 11,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
36,Futuremark 3DMark 11,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
36,Futuremark 3DMark 11,Razer Blade,Core i7-2640M,GT 555M,256GB,8GB,60Wh
36,Futuremark 3DMark 11,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
36,Futuremark 3DMark 11,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
36,Futuremark 3DMark 11,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB,16GB,50Wh
36,Futuremark 3DMark 11,Sony Vaio Z2 (w/ Dock and Battery Slice),Core i7-2620M,HD 6650M,256GB,4GB,94Wh
36,Futuremark 3DMark 11,Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
36,Futuremark 3DMark 11,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
36,Futuremark 3DMark 11,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB,4GB,54Wh
36,Futuremark 3DMark 11,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB,8GB,42Wh
36,Futuremark 3DMark 11,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
36,Futuremark 3DMark 11,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
36,Futuremark 3DMark 11,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB,8GB,42Wh
36,Futuremark 3DMark 11,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
36,Futuremark 3DMark 11,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB,8GB,52Wh
36,Futuremark 3DMark 11,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB,6GB,36Wh
36,Futuremark 3DMark 11,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB,8GB,47Wh
36,Futuremark 3DMark 11,Dell XPS 12,Core i7-3517U,HD 4000,256GB,8GB,47Wh
36,Futuremark 3DMark 11,AMD Kabini (SSD),A4-5000M,8830M,256GB,4GB,48Wh
36,Futuremark 3DMark 11,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB,16GB,52Wh
36,Futuremark 3DMark 11,HP Envy 14 Spectre,Core i7-3667U,HD 4000,2x128GB,4GB,56Wh
36,Futuremark 3DMark 11,Acer Aspire S5-391,Core i7-3517U,HD 4000,2x128GB,4GB,35Wh
36,Futuremark 3DMark 11,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB,8GB,72Wh
36,Futuremark 3DMark 11,Alienware M18x R2,Core i7-3820QM,GTX 680M SLI,2x256GB,16GB,97Wh
36,Futuremark 3DMark 11,Toshiba Qosmio X775,Core i7-2630QM,GTX 560M Optimus,2x500GB,6GB,48Wh
36,Futuremark 3DMark 11,ASUS G73SW,Core i7-2630QM,GTX 460M,2x500GB,8GB,75Wh
36,Futuremark 3DMark 11,MSI GT680R,Core i7-2630QM,GTX 460M,2x500GB,8GB,87Wh
36,Futuremark 3DMark 11,Alienware M18x (GTX 580M SLI),Core i7-2920XM OC,GTX 580M SLI,2x750GB,16GB,97Wh
36,Futuremark 3DMark 11,Alienware M18x (GTX 580M),Core i7-2920XM OC,GTX 580M,2x750GB,16GB,97Wh
36,Futuremark 3DMark 11,Alienware M18x (HD 6990M CF),Core i7-2920XM OC,HD 6990M CF,2x750GB,16GB,97Wh
36,Futuremark 3DMark 11,Alienware M18x (HD 6990M),Core i7-2920XM OC,HD 6990M,2x750GB,16GB,97Wh
36,Futuremark 3DMark 11,HP EliteBook 8460p,Core i5-2520M,HD 6470M,320GB,4GB,62Wh
36,Futuremark 3DMark 11,MSI GT70 Dragon,Core i7-4700MQ,GTX 780M,3x128GB,32GB,87Wh
36,Futuremark 3DMark 11,Clevo W740SU (AVADirect),Core i7-4750HQ,Iris Pro 5200,480GB,8GB,53Wh
36,Futuremark 3DMark 11,Toshiba Tecra R850,Core i7-2620M,HD 6450M,320GB,4GB,66Wh
36,Futuremark 3DMark 11,Acer Aspire V3-571G-9435,Core i7-3610QM,GT640M/HD4000,500GB,6GB,48Wh
36,Futuremark 3DMark 11,MSI X370 (4-cell),E-350,HD 6310,500GB,4GB,32Wh
36,Futuremark 3DMark 11,MSI X370 (8-cell),E-350,HD 6310,500GB,4GB,64Wh
36,Futuremark 3DMark 11,Clevo P151HM (CyberPower Xplorer X6-9300),Core i7-2630QM,GTX 460M,500GB,8GB,77Wh
36,Futuremark 3DMark 11,Alienware M14x,Core i7-2630QM,GT 555M Optimus,500GB,4GB,63Wh
36,Futuremark 3DMark 11,Acer TimelineX 3830TG-6431,Core i5-2410M,GT 540M,500GB,4GB,66Wh
36,Futuremark 3DMark 11,Alienware M11x R3,Core i7-2617M,GT 540M Optimus,500GB,8GB,63Wh
36,Futuremark 3DMark 11,Acer Aspire 5551G,Athlon II P520,HD 5650,500GB,4GB,48Wh
36,Futuremark 3DMark 11,ASUS U41JF,Core i3-380M,GT 425M Optimus,500GB,4GB,83Wh
36,Futuremark 3DMark 11,Sony Vaio SB,Core i5-2410M,HD 6470M Switchable,500GB,4GB,49Wh
36,Futuremark 3DMark 11,Sony Vaio SB (with Battery Slice),Core i5-2410M,HD 6470M Switchable,500GB,4GB,49Wh
36,Futuremark 3DMark 11,Acer Aspire V5-171-6422,Core i5-3317U,HD 4000,500GB,6GB,37Wh
36,Futuremark 3DMark 11,HP EliteBook 2170p,Core i7-3667U,HD 4000,500GB,4GB,30Wh
36,Futuremark 3DMark 11,Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
36,Futuremark 3DMark 11,ASUS Zenbook Prime UX32VD-DB71,Core i7-3517U,HD 4000,500GB,4GB,48Wh
36,Futuremark 3DMark 11,HP Spectre XT TouchSmart,Core i7-3517U,HD 4000,500GB,8GB,48Wh
36,Futuremark 3DMark 11,Toshiba Satellite U840W,Core i5-3317U,HD 4000,500GB,6GB,54Wh
36,Futuremark 3DMark 11,Samsung Series 7 NC700Z7C,Core i7-3615QM,GT650M/HD4000,500GB,8GB,77Wh
36,Futuremark 3DMark 11,Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
36,Futuremark 3DMark 11,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
36,Futuremark 3DMark 11,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
36,Futuremark 3DMark 11,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
36,Futuremark 3DMark 11,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
36,Futuremark 3DMark 11,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
36,Futuremark 3DMark 11,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
36,Futuremark 3DMark 11,Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
36,Futuremark 3DMark 11,Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
36,Futuremark 3DMark 11,Razer Blade Stealth UHD,Core i7-6500U,HD 520,512GB,8GB,45Wh
36,Futuremark 3DMark 11,MSI GT72 Dominator Pro,Core i7-4710HQ,GTX 980M 8GB GDDR5,512GB,32GB,87Wh
36,Futuremark 3DMark 11,CyberPower Fangbook,Core i7-3630QM,GTX 675MX,60GB,16GB,87Wh
36,Futuremark 3DMark 11,Toshiba Satellite L775D-S7206,A6-3400M,HD 6520G,640GB,6GB,48Wh
36,Futuremark 3DMark 11,Toshiba Satellite P755D,A8-3520M,HD 6620G,640GB,6GB,47Wh
36,Futuremark 3DMark 11,Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
36,Futuremark 3DMark 11,Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB,2GB,28Wh
36,Futuremark 3DMark 11,Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB,4GB,42Wh
36,Futuremark 3DMark 11,Clevo W110ER (Eurocom Monster 1.0),Core i7-3720QM,GT650M/HD4000,750GB,8GB,62Wh
36,Futuremark 3DMark 11,MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB,8GB,86Wh
36,Futuremark 3DMark 11,iBuyPower Valkyrie CZ-17,Core i7-3610QM,GTX 675M,750GB,8GB,87Wh
36,Futuremark 3DMark 11,HP EliteBook 8570w,Core i7-3720QM,FirePro M4000,750GB,16GB,75Wh
36,Futuremark 3DMark 11,MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB,8GB,86Wh
36,Futuremark 3DMark 11,ASUS N56VM (Ivy Bridge dGPU Preview),Core i7-3720QM,GT 630M (Downclocked),750GB,8GB,56Wh
36,Futuremark 3DMark 11,Sony VAIO SE,Core i7-2640M,HD 6630M,750GB,6GB,49Wh
36,Futuremark 3DMark 11,Sony VAIO SE (with Battery Slice),Core i7-2640M,HD 6630M,750GB,6GB,49Wh
36,Futuremark 3DMark 11,Dell XPS 15 L502x (56Wh),Core i7-2630QM,GT 540M,750GB,8GB,56Wh
36,Futuremark 3DMark 11,Dell XPS 15 L502x (90Wh),Core i7-2630QM,GT 540M,750GB,8GB,90Wh
36,Futuremark 3DMark 11,Toshiba Qosmio F755-3D290,Core i7-2630QM,GT 540M,750GB,6GB,48Wh
36,Futuremark 3DMark 11,Dell XPS 15z,Core i7-2620M,GT 525M,750GB,8GB,64Wh
36,Futuremark 3DMark 11,ASUS N56VM (Ivy Bridge IGP Preview),Core i7-3720QM,HD 4000,750GB,8GB,56Wh
36,Futuremark 3DMark 11,Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128,8GB,38Wh
36,Futuremark 3DMark 11,Alienware M17x R3,Core i7-2720QM,HD 6970M Hybrid,1.5TB,8GB,90Wh
36,Futuremark 3DMark 11,Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB,8GB,62Wh
36,Futuremark 3DMark 11,ASUS Zenbook Prime UX21A,Core i7-3517U,HD 4000,128,4GB,35Wh
36,Futuremark 3DMark 11,Alienware M17x R4 (7970M),Core i7-3720QM,HD 7970M Discrete,500GB,8GB,90Wh
36,Futuremark 3DMark 11,Alienware M17x R4 (7970M),Core i7-3720QM,HD 7970M Enduro,500GB,8GB,90Wh
36,Futuremark 3DMark 11,Alienware M17x R4,Core i7-3720QM,GTX 680M Optimus,320GB,8GB,90Wh
36,Futuremark 3DMark 11,Alienware M17x R3 (GTX 580M),Core i7-2720QM,GTX 580M Optimus,320GB,8GB,90Wh
37,Futuremark 3DMark Cloud Gate,MSI GX60,A10-4600M,HD 7970M Enduro,1TB,8GB,86Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
37,Futuremark 3DMark Cloud Gate,Clevo P177SM (Eurocom X5),Core i7-4930MX,GTX 780M,120GB,32GB,87Wh
37,Futuremark 3DMark Cloud Gate,AMD Trinity Prototype,A10-4600M,HD 7660G,120GB,4GB,56Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
37,Futuremark 3DMark Cloud Gate,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
37,Futuremark 3DMark Cloud Gate,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB,4GB,37Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB,4GB,42Wh
37,Futuremark 3DMark Cloud Gate,MSI GE40,Core i7-4702MQ,GTX 760M,128GB,8GB,65Wh
37,Futuremark 3DMark Cloud Gate,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
37,Futuremark 3DMark Cloud Gate,Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
37,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB,4GB,45Wh
37,Futuremark 3DMark Cloud Gate,HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB,4GB,52Wh
37,Futuremark 3DMark Cloud Gate,MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB,12GB,87Wh
37,Futuremark 3DMark Cloud Gate,MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB,8GB,49Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire V7-482PG-9884,Core i7-4500U,GT 750M 4GB DDR3 + HD 4400,1TB,12GB,53Wh
37,Futuremark 3DMark Cloud Gate,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
37,Futuremark 3DMark Cloud Gate,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
37,Futuremark 3DMark Cloud Gate,MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
37,Futuremark 3DMark Cloud Gate,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
37,Futuremark 3DMark Cloud Gate,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
37,Futuremark 3DMark Cloud Gate,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
37,Futuremark 3DMark Cloud Gate,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
37,Futuremark 3DMark Cloud Gate,Alienware 17,Core i7-4800MQ,GTX 780M,256GB,16GB,87Wh
37,Futuremark 3DMark Cloud Gate,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
37,Futuremark 3DMark Cloud Gate,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
37,Futuremark 3DMark Cloud Gate,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB,16GB,64Wh
37,Futuremark 3DMark Cloud Gate,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB,8GB,70Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
37,Futuremark 3DMark Cloud Gate,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
37,Futuremark 3DMark Cloud Gate,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB,16GB,50Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
37,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
37,Futuremark 3DMark Cloud Gate,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
37,Futuremark 3DMark Cloud Gate,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB,4GB,54Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB,8GB,42Wh
37,Futuremark 3DMark Cloud Gate,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB,8GB,46Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
37,Futuremark 3DMark Cloud Gate,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
37,Futuremark 3DMark Cloud Gate,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB,8GB,42Wh
37,Futuremark 3DMark Cloud Gate,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB,8GB,52Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB,6GB,36Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB,8GB,47Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 12,Core i7-3517U,HD 4000,256GB,8GB,47Wh
37,Futuremark 3DMark Cloud Gate,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
37,Futuremark 3DMark Cloud Gate,AMD Kabini (SSD),A4-5000M,8830M,256GB,4GB,48Wh
37,Futuremark 3DMark Cloud Gate,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB,16GB,52Wh
37,Futuremark 3DMark Cloud Gate,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB,8GB,72Wh
37,Futuremark 3DMark Cloud Gate,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
37,Futuremark 3DMark Cloud Gate,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
37,Futuremark 3DMark Cloud Gate,MSI GT70 Dragon,Core i7-4700MQ,GTX 780M,3x128GB,32GB,87Wh
37,Futuremark 3DMark Cloud Gate,Clevo W740SU (AVADirect),Core i7-4750HQ,Iris Pro 5200,480GB,8GB,53Wh
37,Futuremark 3DMark Cloud Gate,Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
37,Futuremark 3DMark Cloud Gate,HP Spectre XT TouchSmart,Core i7-3517U,HD 4000,500GB,8GB,48Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
37,Futuremark 3DMark Cloud Gate,Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
37,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
37,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
37,Futuremark 3DMark Cloud Gate,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
37,Futuremark 3DMark Cloud Gate,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
37,Futuremark 3DMark Cloud Gate,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
37,Futuremark 3DMark Cloud Gate,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
37,Futuremark 3DMark Cloud Gate,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
37,Futuremark 3DMark Cloud Gate,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
37,Futuremark 3DMark Cloud Gate,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
37,Futuremark 3DMark Cloud Gate,Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
37,Futuremark 3DMark Cloud Gate,Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
37,Futuremark 3DMark Cloud Gate,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
